Product_name,Price,Ratings,Features,pagenum,Original_Price,Discount,Review
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter Heavy Duty Cooling At Extreme Temperature AC,"₹33,490",4,"Annual Power Usage: 728.31 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",4,"₹50,600",33% off,"10,508 Ratings & 1,070 Reviews"
Blue Star 2025 Model 2 Ton 3 Star Split Inverter AC,"₹44,190",4,Annual Power Usage: 1261.37 UnitsRoom Size: 151 - 200 sqft60 months for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr from 24th January 2026 to 31st March 2026.,4,"₹66,100",33% off,"1,097 Ratings & 68 Reviews"
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",4,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
MOTOROLA 2025 Model 1.5 Ton 3 Star Split Inverter 4-in-1 Convertible with Rapid Cool technology AC,"₹26,990",4.2,Annual Power Usage: 964.1 kWhRoom Size: 111 - 150 sqft1 Year on Product and 10 Years Warranty on Compressor,4,"₹50,699",46% off,"1,413 Ratings & 189 Reviews"
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter Mode AI Convertible 6-in-1 with Faster Cooling and...,"₹41,490",4.2,"Annual Power Usage: 744.54 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Year on PCB and Motor & 10 Year on Compressor (Free Gas charging during comprehensive warranty period only)",4,"₹78,990",47% off,"42,229 Ratings & 4,040 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,4,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,4,"₹78,200",41% off,178 Ratings & 16 Reviews
"IFB 2025 Model 1.5 Ton 3 Star Split Inverter Silver Plus Series with HD Compressor, AI, Dual Gold Fin,...","₹30,990",4.2,"Annual Power Usage: 946.17 UnitsRoom Size: 111 - 150 sqft10 Year Warranty on Inverter Compressor, 5 Years on PCB, 1 Year on Product",4,"₹57,146",45% off,"7,579 Ratings & 803 Reviews"
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,"₹34,490",4.2,"Annual Power Usage: 728.95 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 5 Year Warranty On Compressor",4,"₹65,083",47% off,"20,904 Ratings & 2,368 Reviews"
"LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter with Wi-fi AI Plus Convertible 6-in-1 Cooling, Ene...","₹46,990",4.2,"Annual Power Usage: 744.75 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Year on PCB and Motor & 10 Year on Compressor (Free Gas charging during comprehensive warranty period only)",4,"₹84,990",44% off,"42,229 Ratings & 4,040 Reviews"
Blue Star 2025 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,"₹34,790",4.1,Annual Power Usage: 538.94 UnitsRoom Size: 90 sqft or Below60 months for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr from 24th January 2026 to 31st March 2026.,4,"₹59,000",41% off,"2,215 Ratings & 226 Reviews"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,"₹28,490",3.9,"Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",4,"₹40,450",29% off,"2,554 Ratings & 205 Reviews"
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,"₹35,490",4.2,"Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",4,"₹65,900",46% off,"35,529 Ratings & 4,403 Reviews"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",4,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
"Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi Bespoke AI, 5 Step Convertible with Powerf...","₹40,490",4.2,"Annual Power Usage: 751.24 UnitsRoom Size: 111 - 150 sqft5 years comprehensive warranty on product + Additional 5 Months Warranty if purchase between 22nd September 2025 -10th November 2025, 10 years on compressor",4,"₹79,190",48% off,"25,530 Ratings & 2,605 Reviews"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹41,390",4.3,"Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",4,"₹59,300",30% off,"19,993 Ratings & 2,150 Reviews"
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹32,990",4.2,"Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,5 Years on PCB and 10 Years Warranty on Compressor",4,"₹58,890",43% off,"1,843 Ratings & 234 Reviews"
Mitsubishi Electric 2024 Model 1.9 Ton 3 Star Split Inverter AC,"₹54,986",3.4,"Annual Power Usage: 1212.1 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor, 5 Years Warranty on PCB",4,"₹72,000",23% off,13 Ratings & 1 Reviews
CARRIER 2025 Model 1 Ton 5 Star Split Inverter with Wi-fi Smart Flexicool 6 in 1 ConvertibleSmart Ener...,"₹32,990",4.1,"Annual Power Usage: 536.2 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty  on Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor",4,"₹61,300",46% off,"4,432 Ratings & 700 Reviews"
Godrej 2024 Model 0.8 Ton 3 Star Split Inverter Heavy Duty Cooling at Extreme Temperature AC,"₹23,990",4,"Annual Power Usage: 513.39 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",4,"₹37,700",36% off,380 Ratings & 27 Reviews
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹40,490",4.2,Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,4,"₹79,190",48% off,"25,530 Ratings & 2,605 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,5,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",5,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...","₹41,490",4.2,Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,5,"₹78,990",47% off,"42,229 Ratings & 4,040 Reviews"
ONIDA 2025 Model 1.5 Ton 3 Star Split Inverter 5-in-1 Convertible Cooling with Deep Cleaning AC,"₹27,190",4.1,Annual Power Usage: 952.59 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,5,"₹42,290",35% off,"15,059 Ratings & 1,776 Reviews"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",5,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,5,"₹78,200",41% off,178 Ratings & 16 Reviews
Blue Star 2025 Model 2 Ton 3 Star Split Inverter AC,"₹44,190",4,Annual Power Usage: 1261.37 UnitsRoom Size: 151 - 200 sqft60 months for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr from 24th January 2026 to 31st March 2026.,5,"₹66,100",33% off,"1,097 Ratings & 68 Reviews"
"CARRIER 2025 Model 2 Ton 5 Star Split Inverter with Wi-fi Smart Flexicool 6 in 1 Convertible, Smart En...","₹51,990",4.2,"Annual Power Usage: 920.55 UnitsRoom Size: 151 - 200 sqft1 Year Comprehensive Warranty  on Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor",5,"₹84,400",38% off,"2,132 Ratings & 238 Reviews"
LG 2023 Model 1.5 Ton 4 Star Split Dual Inverter with Wi-fi AC,"₹32,999",4.1,"Annual Power Usage: 838.5 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging",5,"₹95,990",65% off,"2,014 Ratings & 222 Reviews"
ONIDA 2025 Model 2 Ton 3 Star Split Inverter 5-in-1 Convertible Cooling with Four Way Swing AC,"₹35,990",4.2,"Annual Power Usage: 1231.9 UnitsRoom Size: 151 - 200 sqft1 Years Warranty On Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor",5,"₹66,290",45% off,979 Ratings & 102 Reviews
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,"₹28,490",3.9,"Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",5,"₹40,450",29% off,"2,554 Ratings & 205 Reviews"
"Godrej 2025 Model 1.5 Ton 4 Star Split Inverter 5-In-1-Convertible Cooling, 4 Way Air Swing And Heavy ...","₹30,990",4,"Annual Power Usage: 835.07 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",5,"₹46,000",32% off,"9,395 Ratings & 703 Reviews"
realme TechLife 2025 Model 1 Ton 5 Star Split Inverter with Wi-fi 5-in-1 Convertible with Rapid Cool S...,"₹28,490",4.2,Annual Power Usage: 526.8 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,5,"₹50,699",43% off,896 Ratings & 124 Reviews
"LG 2026 Model 1.5 ton 3 Star Split Inverter Faster Cooling and Energy Saving, AI Convertible 6-in-1 Co...","₹36,990",4.1,"Annual Power Usage: 769.55 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive warranty on Product, 5 Year warranty on PCB & Motor and 10 Year warranty on Compressor",5,"₹75,190",50% off,"39,677 Ratings & 3,779 Reviews"
Haier 2025 Model 1.5 Ton 4 Star Split Triple Inverter with Wi-fi AC,"₹35,990",4,Annual Power Usage: 913 kWhRoom Size: 111 - 150 sqft5 years warranty on the product and 12 years warranty on the compressor,5,"₹67,600",46% off,207 Ratings & 15 Reviews
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,"₹35,490",4.2,"Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",5,"₹65,900",46% off,"35,529 Ratings & 4,403 Reviews"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹41,390",4.3,"Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",5,"₹59,300",30% off,"19,993 Ratings & 2,150 Reviews"
Lloyd 2025 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,"₹30,999",4,Annual Power Usage: 476 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,5,"₹56,990",45% off,"1,105 Ratings & 95 Reviews"
"Haier 2025 Model 1.5 Ton 3 Star Split Inverter Intelli-Convertible 7 in1 ConvertibleHD Filter, Frost S...","₹31,790",4,Annual Power Usage: 941.42 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation). Installation by Haier/authorized centers & 2 maintenance services (paid) yearly is mandatory. T&C apply; excludes gas/plastic parts,5,"₹57,400",44% off,"5,319 Ratings & 534 Reviews"
"Haier 2025 Model 1.5 Ton 3 Star Window Air Flow, Anti Bacterial Filter, 54 High Ambient Performance, D...","₹25,390",3.9,Annual Power Usage: 1192.12 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 6 Years Warranty on Compressor,5,"₹43,600",41% off,407 Ratings & 36 Reviews
"Blue Star 2020 Model 1 Ton Portable with Multi Sensors, Self Diagnosis Hydrophilic Gold Fins for Prote...","₹30,900",3.7,Annual Power Usage: 0 UnitsRoom Size: 90 sqft or Below1 Year on Product and 5 Years Warranty on Compressor From Blue Star,5,"₹39,000",20% off,"4,720 Ratings & 632 Reviews"
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹32,990",4.2,"Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,5 Years on PCB and 10 Years Warranty on Compressor",5,"₹58,890",43% off,"1,843 Ratings & 234 Reviews"
Voltas 2025 Model 1.5 Ton 3 Star Window Inverter Turbo Cooling | Energy Efficient | High ambient Cooli...,"₹26,749",4.2,Annual Power Usage: 1185.93 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,5,"₹42,990",37% off,"12,182 Ratings & 1,216 Reviews"
"Haier 2025 Model 2 Ton 3 Star Split Inverter Intelli-Convertible 7 in 1 Convertible HD Filter, Frost S...","₹40,990",4,Annual Power Usage: 1228.96 UnitsRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation). Installation by Haier/authorized centers & 2 maintenance services (paid) yearly is mandatory. T&C apply; excludes gas/plastic parts,5,"₹73,600",44% off,90 Ratings & 8 Reviews
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",6,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,6,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
"Blue Star 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diag...","₹33,850",4.1,"Annual Power Usage: 1007.86 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Excluding Remote Handset)",6,"₹61,250",44% off,"24,393 Ratings & 2,066 Reviews"
Blue Star 2023 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,350",4.1,"Annual Power Usage: 1006.84 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Years Warranty on Inverter Compressor and 5 Years Warranty on PCB",6,"₹62,500",45% off,"24,393 Ratings & 2,066 Reviews"
Lloyd 2025 Model 1 Ton 3 Star Split Inverter AC,"₹28,490",4.1,"Annual Power Usage: 698.49 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Year Warranty on Component(including PCB) & 10 Year Warranty on Compressor.",6,"₹45,990",38% off,"4,836 Ratings & 537 Reviews"
Voltas 2024 Model 1 Ton 3 Star Split Inverter AC,"₹27,890",4.1,Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,6,"₹45,990",39% off,"7,817 Ratings & 861 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,6,"₹78,200",41% off,178 Ratings & 16 Reviews
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",6,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
